"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"35-49",2014,1,"Pancreatic",0,"Counts",22
"35-49",2014,1,"Pancreatic",0,"Rates",7.93804964948091
"35-49",2014,1,"Prostate",0,"Counts",73
"35-49",2014,1,"Prostate",0,"Rates",25.0356500886508
"35-49",2014,2,"All cancers",0,"Counts",1151
"35-49",2014,2,"All cancers",0,"Rates",390.111779361118
"35-49",2014,2,"Breast (female)",0,"Counts",437
"35-49",2014,2,"Breast (female)",0,"Rates",147.224832723646
"35-49",2014,2,"Colorectal",0,"Counts",39
"35-49",2014,2,"Colorectal",0,"Rates",12.9678790894558
"35-49",2014,2,"Leukaemia",0,"Counts",12
"35-49",2014,2,"Leukaemia",0,"Rates",3.97565969471083
"35-49",2014,2,"Lung",0,"Counts",22
"35-49",2014,2,"Lung",0,"Rates",7.70525621251164
"35-49",2014,2,"Lymphoma",0,"Counts",57
"35-49",2014,2,"Lymphoma",0,"Rates",18.8942605092447
"35-49",2014,2,"Melanoma",0,"Counts",250
"35-49",2014,2,"Melanoma",0,"Rates",85.3172872627819
"35-49",2014,2,"Pancreatic",0,"Counts",14
"35-49",2014,2,"Pancreatic",0,"Rates",4.6382696438293
"35-49",2014,2,"Prostate",1,"Counts",NA
"35-49",2014,2,"Prostate",1,"Rates",NA
"35-49",2014,3,"All cancers",0,"Counts",1894
"35-49",2014,3,"All cancers",0,"Rates",325.5215720788
"35-49",2014,3,"Breast (female)",1,"Counts",NA
"35-49",2014,3,"Breast (female)",1,"Rates",NA
"35-49",2014,3,"Colorectal",0,"Counts",64
"35-49",2014,3,"Colorectal",0,"Rates",10.7907620518033
"35-49",2014,3,"Leukaemia",0,"Counts",17
"35-49",2014,3,"Leukaemia",0,"Rates",2.86112208682854
"35-49",2014,3,"Lung",0,"Counts",23
"35-49",2014,3,"Lung",0,"Rates",4.08795159477551
"35-49",2014,3,"Lymphoma",0,"Counts",145
"35-49",2014,3,"Lymphoma",0,"Rates",24.9576636609967
"35-49",2014,3,"Melanoma",0,"Counts",445
"35-49",2014,3,"Melanoma",0,"Rates",76.5370103313317
"35-49",2014,3,"Pancreatic",0,"Counts",36
"35-49",2014,3,"Pancreatic",0,"Rates",6.27586848470322
"35-49",2014,3,"Prostate",1,"Counts",NA
"35-49",2014,3,"Prostate",1,"Rates",NA
"35-49",2015,1,"All cancers",0,"Counts",750
"35-49",2015,1,"All cancers",0,"Rates",260.121276759968
"35-49",2015,1,"Breast (female)",1,"Counts",NA
"35-49",2015,1,"Breast (female)",1,"Rates",NA
"35-49",2015,1,"Colorectal",0,"Counts",80
"35-49",2015,1,"Colorectal",0,"Rates",27.3480162099856
"35-49",2015,1,"Leukaemia",0,"Counts",13
"35-49",2015,1,"Leukaemia",0,"Rates",4.5727719637597
"35-49",2015,1,"Lung",0,"Counts",43
"35-49",2015,1,"Lung",0,"Rates",15.2341884068728
"35-49",2015,1,"Lymphoma",0,"Counts",43
"35-49",2015,1,"Lymphoma",0,"Rates",15.2279961894687
"35-49",2015,1,"Melanoma",0,"Counts",183
"35-49",2015,1,"Melanoma",0,"Rates",63.5536459939568
"35-49",2015,1,"Pancreatic",0,"Counts",25
"35-49",2015,1,"Pancreatic",0,"Rates",8.90179750475497
"35-49",2015,1,"Prostate",0,"Counts",48
"35-49",2015,1,"Prostate",0,"Rates",16.2863969924764
"35-49",2015,2,"All cancers",0,"Counts",1128
"35-49",2015,2,"All cancers",0,"Rates",377.544882022648
"35-49",2015,2,"Breast (female)",0,"Counts",445
"35-49",2015,2,"Breast (female)",0,"Rates",148.014291807428
"35-49",2015,2,"Colorectal",0,"Counts",84
"35-49",2015,2,"Colorectal",0,"Rates",27.6931187212489
"35-49",2015,2,"Leukaemia",0,"Counts",12
"35-49",2015,2,"Leukaemia",0,"Rates",4.1016053257339
"35-49",2015,2,"Lung",0,"Counts",31
"35-49",2015,2,"Lung",0,"Rates",10.209737450931
"35-49",2015,2,"Lymphoma",0,"Counts",29
"35-49",2015,2,"Lymphoma",0,"Rates",10.4987663655484
"35-49",2015,2,"Melanoma",0,"Counts",193
"35-49",2015,2,"Melanoma",0,"Rates",64.4805163526399
"35-49",2015,2,"Pancreatic",0,"Counts",23
"35-49",2015,2,"Pancreatic",0,"Rates",7.45455700209833
"35-49",2015,2,"Prostate",1,"Counts",NA
"35-49",2015,2,"Prostate",1,"Rates",NA
"35-49",2015,3,"All cancers",0,"Counts",1878
"35-49",2015,3,"All cancers",0,"Rates",319.744740086088
"35-49",2015,3,"Breast (female)",1,"Counts",NA
"35-49",2015,3,"Breast (female)",1,"Rates",NA
"35-49",2015,3,"Colorectal",0,"Counts",164
"35-49",2015,3,"Colorectal",0,"Rates",27.509290637449
"35-49",2015,3,"Leukaemia",0,"Counts",25
"35-49",2015,3,"Leukaemia",0,"Rates",4.33287326823711
"35-49",2015,3,"Lung",0,"Counts",74
"35-49",2015,3,"Lung",0,"Rates",12.6974704349325
"35-49",2015,3,"Lymphoma",0,"Counts",72
"35-49",2015,3,"Lymphoma",0,"Rates",12.8235505298261
"35-49",2015,3,"Melanoma",0,"Counts",376
"35-49",2015,3,"Melanoma",0,"Rates",64.0362635011289
"35-49",2015,3,"Pancreatic",0,"Counts",48
"35-49",2015,3,"Pancreatic",0,"Rates",8.1902136094362
"35-49",2015,3,"Prostate",1,"Counts",NA
"35-49",2015,3,"Prostate",1,"Rates",NA
"35-49",2016,1,"All cancers",0,"Counts",789
"35-49",2016,1,"All cancers",0,"Rates",270.946860403063
"35-49",2016,1,"Breast (female)",1,"Counts",NA
"35-49",2016,1,"Breast (female)",1,"Rates",NA
"35-49",2016,1,"Colorectal",0,"Counts",75
"35-49",2016,1,"Colorectal",0,"Rates",25.0016175957392
"35-49",2016,1,"Leukaemia",0,"Counts",17
"35-49",2016,1,"Leukaemia",0,"Rates",5.85338204863464
"35-49",2016,1,"Lung",0,"Counts",24
"35-49",2016,1,"Lung",0,"Rates",8.58657578384919
"35-49",2016,1,"Lymphoma",0,"Counts",85
"35-49",2016,1,"Lymphoma",0,"Rates",29.5436028731753
"35-49",2016,1,"Melanoma",0,"Counts",222
"35-49",2016,1,"Melanoma",0,"Rates",76.6079131180835
"35-49",2016,1,"Pancreatic",0,"Counts",9
"35-49",2016,1,"Pancreatic",0,"Rates",2.95466409404345
"35-49",2016,1,"Prostate",0,"Counts",62
"35-49",2016,1,"Prostate",0,"Rates",20.7105024791587
"35-49",2016,2,"All cancers",0,"Counts",1217
"35-49",2016,2,"All cancers",0,"Rates",403.052749815127
"35-49",2016,2,"Breast (female)",0,"Counts",454
"35-49",2016,2,"Breast (female)",0,"Rates",148.464345964628
"35-49",2016,2,"Colorectal",0,"Counts",69
"35-49",2016,2,"Colorectal",0,"Rates",23.3905303899146
"35-49",2016,2,"Leukaemia",0,"Counts",13
"35-49",2016,2,"Leukaemia",0,"Rates",4.68913679431246
"35-49",2016,2,"Lung",0,"Counts",49
"35-49",2016,2,"Lung",0,"Rates",16.4040373242073
"35-49",2016,2,"Lymphoma",0,"Counts",30
"35-49",2016,2,"Lymphoma",0,"Rates",10.7032183994788
"35-49",2016,2,"Melanoma",0,"Counts",224
"35-49",2016,2,"Melanoma",0,"Rates",74.9525646082273
"35-49",2016,2,"Pancreatic",0,"Counts",32
"35-49",2016,2,"Pancreatic",0,"Rates",10.8897345697291
"35-49",2016,2,"Prostate",1,"Counts",NA
"35-49",2016,2,"Prostate",1,"Rates",NA
"35-49",2016,3,"All cancers",0,"Counts",2006
"35-49",2016,3,"All cancers",0,"Rates",338.249887999732
"35-49",2016,3,"Breast (female)",1,"Counts",NA
"35-49",2016,3,"Breast (female)",1,"Rates",NA
"35-49",2016,3,"Colorectal",0,"Counts",144
"35-49",2016,3,"Colorectal",0,"Rates",24.1218973254792
"35-49",2016,3,"Leukaemia",0,"Counts",30
"35-49",2016,3,"Leukaemia",0,"Rates",5.2635597953603
"35-49",2016,3,"Lung",0,"Counts",73
"35-49",2016,3,"Lung",0,"Rates",12.5845707912946
"35-49",2016,3,"Lymphoma",0,"Counts",115
"35-49",2016,3,"Lymphoma",0,"Rates",19.9230620221683
"35-49",2016,3,"Melanoma",0,"Counts",446
"35-49",2016,3,"Melanoma",0,"Rates",75.7427216047106
"35-49",2016,3,"Pancreatic",0,"Counts",41
"35-49",2016,3,"Pancreatic",0,"Rates",6.97611841113476
"35-49",2016,3,"Prostate",1,"Counts",NA
"35-49",2016,3,"Prostate",1,"Rates",NA
"35-49",2017,1,"All cancers",0,"Counts",772
"35-49",2017,1,"All cancers",0,"Rates",261.897396759721
"35-49",2017,1,"Breast (female)",1,"Counts",NA
"35-49",2017,1,"Breast (female)",1,"Rates",NA
"35-49",2017,1,"Colorectal",0,"Counts",104
"35-49",2017,1,"Colorectal",0,"Rates",34.6772945802338
"35-49",2017,1,"Leukaemia",0,"Counts",52
"35-49",2017,1,"Leukaemia",0,"Rates",17.2555234598794
"35-49",2017,1,"Lung",0,"Counts",32
"35-49",2017,1,"Lung",0,"Rates",10.4694506473614
"35-49",2017,1,"Lymphoma",0,"Counts",54
"35-49",2017,1,"Lymphoma",0,"Rates",18.9825572965397
"35-49",2017,1,"Melanoma",0,"Counts",208
"35-49",2017,1,"Melanoma",0,"Rates",70.6788054478596
"35-49",2017,1,"Pancreatic",0,"Counts",19
"35-49",2017,1,"Pancreatic",0,"Rates",6.74770110723672
"35-49",2017,1,"Prostate",0,"Counts",38
"35-49",2017,1,"Prostate",0,"Rates",12.2456622627073
"35-49",2017,2,"All cancers",0,"Counts",1174
"35-49",2017,2,"All cancers",0,"Rates",383.649895287616
"35-49",2017,2,"Breast (female)",0,"Counts",451
"35-49",2017,2,"Breast (female)",0,"Rates",146.04916441629
"35-49",2017,2,"Colorectal",0,"Counts",58
"35-49",2017,2,"Colorectal",0,"Rates",18.9318146206547
"35-49",2017,2,"Leukaemia",0,"Counts",29
"35-49",2017,2,"Leukaemia",0,"Rates",9.06702747483171
"35-49",2017,2,"Lung",0,"Counts",43
"35-49",2017,2,"Lung",0,"Rates",13.9924239575921
"35-49",2017,2,"Lymphoma",0,"Counts",40
"35-49",2017,2,"Lymphoma",0,"Rates",13.7117401250914
"35-49",2017,2,"Melanoma",0,"Counts",197
"35-49",2017,2,"Melanoma",0,"Rates",64.9350057392221
"35-49",2017,2,"Pancreatic",0,"Counts",24
"35-49",2017,2,"Pancreatic",0,"Rates",8.31855502669428
"35-49",2017,2,"Prostate",1,"Counts",NA
"35-49",2017,2,"Prostate",1,"Rates",NA
"35-49",2017,3,"All cancers",0,"Counts",1946
"35-49",2017,3,"All cancers",0,"Rates",323.86419695381
"35-49",2017,3,"Breast (female)",1,"Counts",NA
"35-49",2017,3,"Breast (female)",1,"Rates",NA
"35-49",2017,3,"Colorectal",0,"Counts",162
"35-49",2017,3,"Colorectal",0,"Rates",26.6533198754021
"35-49",2017,3,"Leukaemia",0,"Counts",81
"35-49",2017,3,"Leukaemia",0,"Rates",13.0887000215294
"35-49",2017,3,"Lung",0,"Counts",75
"35-49",2017,3,"Lung",0,"Rates",12.255544495368
"35-49",2017,3,"Lymphoma",0,"Counts",94
"35-49",2017,3,"Lymphoma",0,"Rates",16.3029614934221
"35-49",2017,3,"Melanoma",0,"Counts",405
"35-49",2017,3,"Melanoma",0,"Rates",67.7501235131952
"35-49",2017,3,"Pancreatic",0,"Counts",43
"35-49",2017,3,"Pancreatic",0,"Rates",7.54426775727952
"35-49",2017,3,"Prostate",1,"Counts",NA
"35-49",2017,3,"Prostate",1,"Rates",NA
"35-49",2018,1,"All cancers",0,"Counts",743
"35-49",2018,1,"All cancers",0,"Rates",246.431767998848
"35-49",2018,1,"Breast (female)",1,"Counts",NA
"35-49",2018,1,"Breast (female)",1,"Rates",NA
"35-49",2018,1,"Colorectal",0,"Counts",95
"35-49",2018,1,"Colorectal",0,"Rates",31.0108493979071
"35-49",2018,1,"Leukaemia",0,"Counts",7
"35-49",2018,1,"Leukaemia",0,"Rates",2.36539458234744
"35-49",2018,1,"Lung",0,"Counts",85
"35-49",2018,1,"Lung",0,"Rates",28.7183055173554
"35-49",2018,1,"Lymphoma",0,"Counts",102
"35-49",2018,1,"Lymphoma",0,"Rates",34.3671539107683
"35-49",2018,1,"Melanoma",0,"Counts",202
"35-49",2018,1,"Melanoma",0,"Rates",67.8222828521268
"35-49",2018,1,"Pancreatic",0,"Counts",20
"35-49",2018,1,"Pancreatic",0,"Rates",7.11883435805638
"35-49",2018,1,"Prostate",0,"Counts",56
"35-49",2018,1,"Prostate",0,"Rates",18.310757253408
"35-49",2018,2,"All cancers",0,"Counts",1261
"35-49",2018,2,"All cancers",0,"Rates",404.845034620698
"35-49",2018,2,"Breast (female)",0,"Counts",476
"35-49",2018,2,"Breast (female)",0,"Rates",151.33969875772
"35-49",2018,2,"Colorectal",0,"Counts",86
"35-49",2018,2,"Colorectal",0,"Rates",27.917010814813
"35-49",2018,2,"Leukaemia",0,"Counts",38
"35-49",2018,2,"Leukaemia",0,"Rates",12.1327078037194
"35-49",2018,2,"Lung",0,"Counts",14
"35-49",2018,2,"Lung",0,"Rates",4.50630250425429
"35-49",2018,2,"Lymphoma",0,"Counts",31
"35-49",2018,2,"Lymphoma",0,"Rates",9.4108041894095
"35-49",2018,2,"Melanoma",0,"Counts",201
"35-49",2018,2,"Melanoma",0,"Rates",64.6108521768495
"35-49",2018,2,"Pancreatic",0,"Counts",24
"35-49",2018,2,"Pancreatic",0,"Rates",7.52772059163717
"35-49",2018,2,"Prostate",1,"Counts",NA
"35-49",2018,2,"Prostate",1,"Rates",NA
"35-49",2018,3,"All cancers",0,"Counts",2004
"35-49",2018,3,"All cancers",0,"Rates",327.166127659161
"35-49",2018,3,"Breast (female)",1,"Counts",NA
"35-49",2018,3,"Breast (female)",1,"Rates",NA
"35-49",2018,3,"Colorectal",0,"Counts",181
"35-49",2018,3,"Colorectal",0,"Rates",29.4258336578162
"35-49",2018,3,"Leukaemia",0,"Counts",45
"35-49",2018,3,"Leukaemia",0,"Rates",7.35043076087407
"35-49",2018,3,"Lung",0,"Counts",99
"35-49",2018,3,"Lung",0,"Rates",16.3802506369461
"35-49",2018,3,"Lymphoma",0,"Counts",133
"35-49",2018,3,"Lymphoma",0,"Rates",21.6567675849952
"35-49",2018,3,"Melanoma",0,"Counts",403
"35-49",2018,3,"Melanoma",0,"Rates",66.1862257907904
"35-49",2018,3,"Pancreatic",0,"Counts",44
"35-49",2018,3,"Pancreatic",0,"Rates",7.33356107088786
"35-49",2018,3,"Prostate",1,"Counts",NA
"35-49",2018,3,"Prostate",1,"Rates",NA
"35-49",2019,1,"All cancers",0,"Counts",777
"35-49",2019,1,"All cancers",0,"Rates",254.476738833166
"35-49",2019,1,"Breast (female)",1,"Counts",NA
"35-49",2019,1,"Breast (female)",1,"Rates",NA
"35-49",2019,1,"Colorectal",0,"Counts",104
"35-49",2019,1,"Colorectal",0,"Rates",34.7264638652994
"35-49",2019,1,"Leukaemia",0,"Counts",35
"35-49",2019,1,"Leukaemia",0,"Rates",11.4724304269027
"35-49",2019,1,"Lung",0,"Counts",10
"35-49",2019,1,"Lung",0,"Rates",3.10582191086484
"35-49",2019,1,"Lymphoma",0,"Counts",37
"35-49",2019,1,"Lymphoma",0,"Rates",11.7010761682261
"35-49",2019,1,"Melanoma",0,"Counts",192
"35-49",2019,1,"Melanoma",0,"Rates",62.6055286417331
"35-49",2019,1,"Pancreatic",0,"Counts",31
"35-49",2019,1,"Pancreatic",0,"Rates",10.2466348330274
"35-49",2019,1,"Prostate",0,"Counts",58
"35-49",2019,1,"Prostate",0,"Rates",17.6812040653513
"35-49",2019,2,"All cancers",0,"Counts",1269
"35-49",2019,2,"All cancers",0,"Rates",403.032859241426
"35-49",2019,2,"Breast (female)",0,"Counts",472
"35-49",2019,2,"Breast (female)",0,"Rates",148.930114100205
"35-49",2019,2,"Colorectal",0,"Counts",70
"35-49",2019,2,"Colorectal",0,"Rates",22.1200169774045
"35-49",2019,2,"Leukaemia",0,"Counts",27
"35-49",2019,2,"Leukaemia",0,"Rates",8.50114150464975
"35-49",2019,2,"Lung",0,"Counts",23
"35-49",2019,2,"Lung",0,"Rates",7.33910963937956
"35-49",2019,2,"Lymphoma",0,"Counts",29
"35-49",2019,2,"Lymphoma",0,"Rates",8.57386367970862
"35-49",2019,2,"Melanoma",0,"Counts",199
"35-49",2019,2,"Melanoma",0,"Rates",64.5538257197273
"35-49",2019,2,"Pancreatic",0,"Counts",33
"35-49",2019,2,"Pancreatic",0,"Rates",10.7235552219537
"35-49",2019,2,"Prostate",1,"Counts",NA
"35-49",2019,2,"Prostate",1,"Rates",NA
"35-49",2019,3,"All cancers",0,"Counts",2046
"35-49",2019,3,"All cancers",0,"Rates",330.117472962384
"35-49",2019,3,"Breast (female)",1,"Counts",NA
"35-49",2019,3,"Breast (female)",1,"Rates",NA
"35-49",2019,3,"Colorectal",0,"Counts",174
"35-49",2019,3,"Colorectal",0,"Rates",28.2954014192772
"35-49",2019,3,"Leukaemia",0,"Counts",62
"35-49",2019,3,"Leukaemia",0,"Rates",9.95378742170253
"35-49",2019,3,"Lung",0,"Counts",33
"35-49",2019,3,"Lung",0,"Rates",5.26277948220085
"35-49",2019,3,"Lymphoma",0,"Counts",66
"35-49",2019,3,"Lymphoma",0,"Rates",10.107698637304
"35-49",2019,3,"Melanoma",0,"Counts",391
"35-49",2019,3,"Melanoma",0,"Rates",63.6340659795609
"35-49",2019,3,"Pancreatic",0,"Counts",64
"35-49",2019,3,"Pancreatic",0,"Rates",10.4954277973538
"35-49",2019,3,"Prostate",1,"Counts",NA
"35-49",2019,3,"Prostate",1,"Rates",NA
"35-49",2020,1,"All cancers",0,"Counts",765
"35-49",2020,1,"All cancers",0,"Rates",248.657085512719
"35-49",2020,1,"Breast (female)",1,"Counts",NA
"35-49",2020,1,"Breast (female)",1,"Rates",NA
"35-49",2020,1,"Colorectal",0,"Counts",87
"35-49",2020,1,"Colorectal",0,"Rates",28.9915294961222
"35-49",2020,1,"Leukaemia",0,"Counts",13
"35-49",2020,1,"Leukaemia",0,"Rates",4.49320136572595
"35-49",2020,1,"Lung",0,"Counts",43
"35-49",2020,1,"Lung",0,"Rates",13.3644981440105
"35-49",2020,1,"Lymphoma",0,"Counts",45
"35-49",2020,1,"Lymphoma",0,"Rates",14.2864215331034
"35-49",2020,1,"Melanoma",0,"Counts",176
"35-49",2020,1,"Melanoma",0,"Rates",57.235368329097
"35-49",2020,1,"Pancreatic",0,"Counts",43
"35-49",2020,1,"Pancreatic",0,"Rates",14.6076255984754
"35-49",2020,1,"Prostate",0,"Counts",70
"35-49",2020,1,"Prostate",0,"Rates",22.3293380019171
"35-49",2020,2,"All cancers",0,"Counts",1306
"35-49",2020,2,"All cancers",0,"Rates",409.343289666672
"35-49",2020,2,"Breast (female)",0,"Counts",472
"35-49",2020,2,"Breast (female)",0,"Rates",147.548763126651
"35-49",2020,2,"Colorectal",0,"Counts",94
"35-49",2020,2,"Colorectal",0,"Rates",29.1754148797183
"35-49",2020,2,"Leukaemia",0,"Counts",20
"35-49",2020,2,"Leukaemia",0,"Rates",6.53095579353274
"35-49",2020,2,"Lung",0,"Counts",57
"35-49",2020,2,"Lung",0,"Rates",17.1876754347725
"35-49",2020,2,"Lymphoma",0,"Counts",20
"35-49",2020,2,"Lymphoma",0,"Rates",6.00131761884061
"35-49",2020,2,"Melanoma",0,"Counts",230
"35-49",2020,2,"Melanoma",0,"Rates",72.6336318102537
"35-49",2020,2,"Pancreatic",0,"Counts",48
"35-49",2020,2,"Pancreatic",0,"Rates",15.2525001123482
"35-49",2020,2,"Prostate",1,"Counts",NA
"35-49",2020,2,"Prostate",1,"Rates",NA
"35-49",2020,3,"All cancers",0,"Counts",2071
"35-49",2020,3,"All cancers",0,"Rates",330.684153458318
"35-49",2020,3,"Breast (female)",1,"Counts",NA
"35-49",2020,3,"Breast (female)",1,"Rates",NA
"35-49",2020,3,"Colorectal",0,"Counts",181
"35-49",2020,3,"Colorectal",0,"Rates",29.0473434047103
"35-49",2020,3,"Leukaemia",0,"Counts",33
"35-49",2020,3,"Leukaemia",0,"Rates",5.53861674944938
"35-49",2020,3,"Lung",0,"Counts",100
"35-49",2020,3,"Lung",0,"Rates",15.3086510635181
"35-49",2020,3,"Lymphoma",0,"Counts",65
"35-49",2020,3,"Lymphoma",0,"Rates",10.057534407845
"35-49",2020,3,"Melanoma",0,"Counts",406
"35-49",2020,3,"Melanoma",0,"Rates",65.1217896956516
"35-49",2020,3,"Pancreatic",0,"Counts",91
"35-49",2020,3,"Pancreatic",0,"Rates",14.9292636348185
"35-49",2020,3,"Prostate",1,"Counts",NA
"35-49",2020,3,"Prostate",1,"Rates",NA
"35-49",2021,1,"All cancers",0,"Counts",765
"35-49",2021,1,"All cancers",0,"Rates",247.305688678845
"35-49",2021,1,"Breast (female)",1,"Counts",NA
"35-49",2021,1,"Breast (female)",1,"Rates",NA
"35-49",2021,1,"Colorectal",0,"Counts",125
"35-49",2021,1,"Colorectal",0,"Rates",40.6164994453767
"35-49",2021,1,"Leukaemia",0,"Counts",43
"35-49",2021,1,"Leukaemia",0,"Rates",13.8077803927437
"35-49",2021,1,"Lung",0,"Counts",37
"35-49",2021,1,"Lung",0,"Rates",11.7243413809829
"35-49",2021,1,"Lymphoma",0,"Counts",53
"35-49",2021,1,"Lymphoma",0,"Rates",17.1775274980382
"35-49",2021,1,"Melanoma",0,"Counts",177
"35-49",2021,1,"Melanoma",0,"Rates",57.153475556043
"35-49",2021,1,"Pancreatic",0,"Counts",21
"35-49",2021,1,"Pancreatic",0,"Rates",6.64062329625469
"35-49",2021,1,"Prostate",0,"Counts",56
"35-49",2021,1,"Prostate",0,"Rates",17.3256468678129
"35-49",2021,2,"All cancers",0,"Counts",1264
"35-49",2021,2,"All cancers",0,"Rates",395.704963486022
"35-49",2021,2,"Breast (female)",0,"Counts",416
"35-49",2021,2,"Breast (female)",0,"Rates",129.896312965237
"35-49",2021,2,"Colorectal",0,"Counts",138
"35-49",2021,2,"Colorectal",0,"Rates",42.3665741861157
"35-49",2021,2,"Leukaemia",0,"Counts",21
"35-49",2021,2,"Leukaemia",0,"Rates",7.01812166409152
"35-49",2021,2,"Lung",0,"Counts",26
"35-49",2021,2,"Lung",0,"Rates",8.02640499276675
"35-49",2021,2,"Lymphoma",0,"Counts",28
"35-49",2021,2,"Lymphoma",0,"Rates",8.4880849754181
"35-49",2021,2,"Melanoma",0,"Counts",197
"35-49",2021,2,"Melanoma",0,"Rates",61.5702414307561
"35-49",2021,2,"Pancreatic",0,"Counts",17
"35-49",2021,2,"Pancreatic",0,"Rates",5.68133658521694
"35-49",2021,2,"Prostate",1,"Counts",NA
"35-49",2021,2,"Prostate",1,"Rates",NA
"35-49",2021,3,"All cancers",0,"Counts",2029
"35-49",2021,3,"All cancers",0,"Rates",322.931669857647
"35-49",2021,3,"Breast (female)",1,"Counts",NA
"35-49",2021,3,"Breast (female)",1,"Rates",NA
"35-49",2021,3,"Colorectal",0,"Counts",263
"35-49",2021,3,"Colorectal",0,"Rates",41.459551833609
"35-49",2021,3,"Leukaemia",0,"Counts",64
"35-49",2021,3,"Leukaemia",0,"Rates",10.3825086360162
"35-49",2021,3,"Lung",0,"Counts",63
"35-49",2021,3,"Lung",0,"Rates",9.84780151519528
"35-49",2021,3,"Lymphoma",0,"Counts",81
"35-49",2021,3,"Lymphoma",0,"Rates",12.7420611800155
"35-49",2021,3,"Melanoma",0,"Counts",374
"35-49",2021,3,"Melanoma",0,"Rates",59.4112988296656
"35-49",2021,3,"Pancreatic",0,"Counts",38
"35-49",2021,3,"Pancreatic",0,"Rates",6.17986310131806
"35-49",2021,3,"Prostate",1,"Counts",NA
"35-49",2021,3,"Prostate",1,"Rates",NA
"35-49",2022,1,"All cancers",0,"Counts",795
"35-49",2022,1,"All cancers",0,"Rates",255.333216548775
"35-49",2022,1,"Breast (female)",1,"Counts",NA
"35-49",2022,1,"Breast (female)",1,"Rates",NA
"35-49",2022,1,"Colorectal",0,"Counts",104
"35-49",2022,1,"Colorectal",0,"Rates",33.1450763423601
"35-49",2022,1,"Leukaemia",0,"Counts",15
"35-49",2022,1,"Leukaemia",0,"Rates",4.85299412328686
"35-49",2022,1,"Lung",0,"Counts",58
"35-49",2022,1,"Lung",0,"Rates",18.3944937615844
"35-49",2022,1,"Lymphoma",0,"Counts",69
"35-49",2022,1,"Lymphoma",0,"Rates",22.2609753560176
"35-49",2022,1,"Melanoma",0,"Counts",190
"35-49",2022,1,"Melanoma",0,"Rates",61.0770345770188
"35-49",2022,1,"Pancreatic",0,"Counts",12
"35-49",2022,1,"Pancreatic",0,"Rates",4.06672760900529
"35-49",2022,1,"Prostate",0,"Counts",47
"35-49",2022,1,"Prostate",0,"Rates",14.7513346191389
"35-49",2022,2,"All cancers",0,"Counts",1282
"35-49",2022,2,"All cancers",0,"Rates",396.220787475461
"35-49",2022,2,"Breast (female)",0,"Counts",464
"35-49",2022,2,"Breast (female)",0,"Rates",142.829853254306
"35-49",2022,2,"Colorectal",0,"Counts",110
"35-49",2022,2,"Colorectal",0,"Rates",34.0047365186638
"35-49",2022,2,"Leukaemia",0,"Counts",8
"35-49",2022,2,"Leukaemia",0,"Rates",2.41629605495964
"35-49",2022,2,"Lung",0,"Counts",41
"35-49",2022,2,"Lung",0,"Rates",12.4171031025481
"35-49",2022,2,"Lymphoma",0,"Counts",67
"35-49",2022,2,"Lymphoma",0,"Rates",20.7832868228121
"35-49",2022,2,"Melanoma",0,"Counts",216
"35-49",2022,2,"Melanoma",0,"Rates",67.2280358238245
"35-49",2022,2,"Pancreatic",0,"Counts",25
"35-49",2022,2,"Pancreatic",0,"Rates",7.59177428232014
"35-49",2022,2,"Prostate",1,"Counts",NA
"35-49",2022,2,"Prostate",1,"Rates",NA
"35-49",2022,3,"All cancers",0,"Counts",2077
