"year","sex","ragegrp","count","Cancer.Type"
2013,"Male",10,358,"Melanoma"
1988,"Male",6,118,"Melanoma"
1998,"Female",18,213,"Melanoma"
2020,"Male",12,426,"Melanoma"
2002,"Female",9,255,"Melanoma"
1999,"Male",5,233,"Melanoma"
1988,"Male",8,110,"Melanoma"
1999,"Male",6,216,"Melanoma"
2013,"Male",12,360,"Melanoma"
1988,"Male",9,122,"Melanoma"
2020,"Male",14,443,"Melanoma"
2002,"Female",11,255,"Melanoma"
2013,"Male",13,359,"Melanoma"
1988,"Male",10,121,"Melanoma"
2020,"Male",15,443,"Melanoma"
2002,"Female",12,262,"Melanoma"
2013,"Male",14,355,"Melanoma"
1988,"Male",11,118,"Melanoma"
2020,"Male",16,445,"Melanoma"
1999,"Male",10,231,"Melanoma"
2013,"Male",15,370,"Melanoma"
1988,"Male",12,123,"Melanoma"
2020,"Male",17,430,"Melanoma"
1999,"Male",11,232,"Melanoma"
2013,"Male",16,363,"Melanoma"
1988,"Male",13,109,"Melanoma"
2020,"Male",18,428,"Melanoma"
1999,"Male",12,232,"Melanoma"
1992,"Male",4,150,"Melanoma"
1988,"Male",14,111,"Melanoma"
2020,"Female",4,437,"Melanoma"
1999,"Male",13,222,"Melanoma"
2010,"Male",4,340,"Melanoma"
1988,"Male",15,111,"Melanoma"
2020,"Female",6,445,"Melanoma"
1999,"Male",14,217,"Melanoma"
2013,"Female",4,375,"Melanoma"
1988,"Male",16,124,"Melanoma"
2020,"Female",7,428,"Melanoma"
1999,"Male",15,227,"Melanoma"
2003,"Male",3,258,"Melanoma"
1988,"Male",17,113,"Melanoma"
2013,"Female",7,358,"Melanoma"
1999,"Male",16,235,"Melanoma"
2003,"Male",6,267,"Melanoma"
1988,"Male",18,118,"Melanoma"
2013,"Female",8,374,"Melanoma"
1988,"Female",3,106,"Melanoma"
2017,"Male",11,409,"Melanoma"
1988,"Female",4,121,"Melanoma"
2013,"Female",9,358,"Melanoma"
1988,"Female",6,108,"Melanoma"
1999,"Female",2,215,"Melanoma"
1992,"Male",12,148,"Melanoma"
1999,"Female",3,217,"Melanoma"
1988,"Female",8,117,"Melanoma"
1999,"Female",6,219,"Melanoma"
2006,"Female",11,296,"Melanoma"
2013,"Female",11,367,"Melanoma"
2003,"Male",10,258,"Melanoma"
1988,"Female",10,114,"Melanoma"
1999,"Female",8,217,"Melanoma"
2013,"Female",12,357,"Melanoma"
2003,"Male",11,272,"Melanoma"
1988,"Female",11,118,"Melanoma"
1992,"Male",15,164,"Melanoma"
1999,"Female",10,219,"Melanoma"
2003,"Male",12,259,"Melanoma"
1988,"Female",12,123,"Melanoma"
1996,"Male",5,186,"Melanoma"
1999,"Female",11,233,"Melanoma"
1988,"Female",13,122,"Melanoma"
2020,"Female",16,437,"Melanoma"
1992,"Male",17,162,"Melanoma"
1996,"Male",7,190,"Melanoma"
1988,"Female",14,108,"Melanoma"
2020,"Female",17,428,"Melanoma"
1992,"Male",18,150,"Melanoma"
1996,"Male",8,201,"Melanoma"
2003,"Male",15,269,"Melanoma"
2020,"Female",18,426,"Melanoma"
2021,"Male",4,436,"Melanoma"
1992,"Female",4,149,"Melanoma"
1988,"Female",16,118,"Melanoma"
2021,"Male",6,436,"Melanoma"
2010,"Female",3,325,"Melanoma"
1999,"Female",15,229,"Melanoma"
1992,"Female",7,151,"Melanoma"
2010,"Female",5,342,"Melanoma"
1992,"Female",8,162,"Melanoma"
2014,"Male",6,380,"Melanoma"
1988,"Female",18,125,"Melanoma"
2010,"Female",7,331,"Melanoma"
1989,"Male",2,127,"Melanoma"
1989,"Male",3,126,"Melanoma"
2018,"Female",13,411,"Melanoma"
2003,"Female",4,267,"Melanoma"
1989,"Male",5,122,"Melanoma"
1989,"Male",6,130,"Melanoma"
1992,"Female",11,163,"Melanoma"
1989,"Male",7,130,"Melanoma"
2000,"Male",5,226,"Melanoma"
1989,"Male",8,119,"Melanoma"
2003,"Female",8,273,"Melanoma"
1989,"Male",9,119,"Melanoma"
2000,"Male",7,228,"Melanoma"
2010,"Female",11,343,"Melanoma"
2003,"Female",9,270,"Melanoma"
1989,"Male",10,121,"Melanoma"
2000,"Male",8,237,"Melanoma"
2010,"Female",12,338,"Melanoma"
2003,"Female",10,256,"Melanoma"
2000,"Male",9,229,"Melanoma"
2014,"Male",12,385,"Melanoma"
2010,"Female",13,345,"Melanoma"
1989,"Male",12,120,"Melanoma"
2000,"Male",10,240,"Melanoma"
1990,"Male",17,130,"Melanoma"
2010,"Female",14,341,"Melanoma"
1989,"Male",13,116,"Melanoma"
2000,"Male",11,238,"Melanoma"
2003,"Female",13,264,"Melanoma"
2010,"Female",15,327,"Melanoma"
1989,"Male",14,127,"Melanoma"
2000,"Male",12,231,"Melanoma"
2003,"Female",14,259,"Melanoma"
2010,"Female",16,340,"Melanoma"
1989,"Male",15,131,"Melanoma"
2000,"Male",13,242,"Melanoma"
2017,"Female",18,412,"Melanoma"
2010,"Female",17,340,"Melanoma"
1989,"Male",16,125,"Melanoma"
2014,"Male",17,380,"Melanoma"
2003,"Female",16,265,"Melanoma"
2010,"Female",18,329,"Melanoma"
1989,"Male",17,116,"Melanoma"
2014,"Male",18,384,"Melanoma"
2011,"Male",4,341,"Melanoma"
2011,"Male",5,343,"Melanoma"
1989,"Male",18,130,"Melanoma"
2000,"Male",16,231,"Melanoma"
2018,"Male",8,407,"Melanoma"
1989,"Female",3,116,"Melanoma"
1989,"Female",4,124,"Melanoma"
2004,"Male",4,271,"Melanoma"
2021,"Female",9,452,"Melanoma"
2004,"Male",5,273,"Melanoma"
2004,"Male",6,271,"Melanoma"
1989,"Female",7,116,"Melanoma"
1993,"Male",11,174,"Melanoma"
2004,"Male",7,266,"Melanoma"
2000,"Female",3,232,"Melanoma"
2000,"Female",4,240,"Melanoma"
1993,"Male",12,173,"Melanoma"
1989,"Female",9,131,"Melanoma"
2000,"Female",6,236,"Melanoma"
2000,"Female",7,242,"Melanoma"
1993,"Male",13,161,"Melanoma"
2021,"Female",12,451,"Melanoma"
2011,"Male",11,355,"Melanoma"
2004,"Male",10,267,"Melanoma"
1993,"Male",14,157,"Melanoma"
2011,"Male",12,353,"Melanoma"
2007,"Female",12,309,"Melanoma"
1989,"Female",12,121,"Melanoma"
2000,"Female",10,230,"Melanoma"
2021,"Female",14,441,"Melanoma"
1997,"Male",4,213,"Melanoma"
1989,"Female",13,118,"Melanoma"
2000,"Female",11,243,"Melanoma"
2021,"Female",15,452,"Melanoma"
1991,"Male",4,136,"Melanoma"
2018,"Male",16,424,"Melanoma"
2000,"Female",12,237,"Melanoma"
2021,"Female",16,444,"Melanoma"
2019,"Female",6,422,"Melanoma"
1989,"Female",15,122,"Melanoma"
2014,"Female",16,365,"Melanoma"
2011,"Male",16,335,"Melanoma"
1989,"Female",16,128,"Melanoma"
1997,"Male",8,204,"Melanoma"
2014,"Female",17,376,"Melanoma"
2011,"Male",17,355,"Melanoma"
1989,"Female",17,129,"Melanoma"
2004,"Male",16,275,"Melanoma"
2000,"Female",15,240,"Melanoma"
2022,"Male",5,453,"Melanoma"
1989,"Female",18,125,"Melanoma"
2004,"Male",17,274,"Melanoma"
1990,"Male",2,129,"Melanoma"
2018,"Female",6,421,"Melanoma"
2011,"Female",5,355,"Melanoma"
1990,"Male",4,138,"Melanoma"
2018,"Female",7,407,"Melanoma"
1990,"Male",5,137,"Melanoma"
2004,"Female",4,284,"Melanoma"
1997,"Male",12,202,"Melanoma"
1990,"Male",6,125,"Melanoma"
2000,"Female",18,229,"Melanoma"
1990,"Male",7,132,"Melanoma"
1997,"Male",13,201,"Melanoma"
1993,"Female",12,157,"Melanoma"
1990,"Male",8,132,"Melanoma"
2001,"Male",5,242,"Melanoma"
2001,"Male",6,239,"Melanoma"
2022,"Male",11,461,"Melanoma"
1990,"Male",9,137,"Melanoma"
2001,"Male",7,246,"Melanoma"
1997,"Male",15,205,"Melanoma"
2008,"Male",10,307,"Melanoma"
2012,"Female",15,362,"Melanoma"
2001,"Male",8,239,"Melanoma"
1997,"Male",16,205,"Melanoma"
2018,"Female",12,417,"Melanoma"
1990,"Male",11,138,"Melanoma"
2001,"Male",9,246,"Melanoma"
2019,"Female",17,434,"Melanoma"
2002,"Male",14,261,"Melanoma"
1990,"Male",12,130,"Melanoma"
2001,"Male",10,243,"Melanoma"
2018,"Female",14,424,"Melanoma"
2002,"Male",15,249,"Melanoma"
1997,"Female",3,215,"Melanoma"
1993,"Female",18,168,"Melanoma"
2018,"Female",15,412,"Melanoma"
2022,"Male",16,454,"Melanoma"
1990,"Male",14,142,"Melanoma"
2004,"Female",15,284,"Melanoma"
2015,"Male",16,388,"Melanoma"
2022,"Male",17,465,"Melanoma"
1994,"Male",5,180,"Melanoma"
2001,"Male",13,255,"Melanoma"
2011,"Female",16,353,"Melanoma"
2008,"Male",16,313,"Melanoma"
2006,"Male",7,295,"Melanoma"
2001,"Male",14,242,"Melanoma"
2011,"Female",17,353,"Melanoma"
2022,"Female",5,457,"Melanoma"
1998,"Female",16,213,"Melanoma"
2004,"Female",18,267,"Melanoma"
2011,"Female",18,347,"Melanoma"
1990,"Male",18,126,"Melanoma"
1990,"Female",2,138,"Melanoma"
1990,"Female",3,129,"Melanoma"
2001,"Male",16,244,"Melanoma"
1990,"Female",4,134,"Melanoma"
2015,"Female",8,386,"Melanoma"
2001,"Male",17,250,"Melanoma"
2022,"Female",9,457,"Melanoma"
1990,"Female",6,135,"Melanoma"
2012,"Male",7,346,"Melanoma"
1994,"Male",11,176,"Melanoma"
1990,"Female",7,135,"Melanoma"
2008,"Female",8,319,"Melanoma"
2001,"Female",3,251,"Melanoma"
1990,"Female",8,125,"Melanoma"
2005,"Male",9,292,"Melanoma"
2015,"Female",11,379,"Melanoma"
2022,"Female",11,452,"Melanoma"
1990,"Female",9,144,"Melanoma"
2015,"Female",12,379,"Melanoma"
2022,"Female",12,445,"Melanoma"
2001,"Female",7,242,"Melanoma"
1994,"Male",14,180,"Melanoma"
2015,"Female",13,389,"Melanoma"
2012,"Male",11,360,"Melanoma"
2001,"Female",9,247,"Melanoma"
1990,"Female",12,135,"Melanoma"
2015,"Female",14,388,"Melanoma"
2022,"Female",14,465,"Melanoma"
1992,"Male",3,157,"Melanoma"
1998,"Male",3,210,"Melanoma"
2015,"Female",15,384,"Melanoma"
2019,"Male",14,418,"Melanoma"
2022,"Female",15,459,"Melanoma"
1998,"Male",6,208,"Melanoma"
2015,"Female",16,387,"Melanoma"
2012,"Male",14,348,"Melanoma"
2022,"Female",16,460,"Melanoma"
1990,"Female",15,135,"Melanoma"
2001,"Female",13,235,"Melanoma"
2015,"Female",17,378,"Melanoma"
2022,"Female",17,457,"Melanoma"
1998,"Male",9,205,"Melanoma"
2001,"Female",14,247,"Melanoma"
2012,"Male",16,345,"Melanoma"
1990,"Female",17,127,"Melanoma"
2017,"Male",10,414,"Melanoma"
2001,"Female",15,251,"Melanoma"
2016,"Male",6,396,"Melanoma"
2003,"Male",7,273,"Melanoma"
1991,"Male",3,142,"Melanoma"
1992,"Male",11,162,"Melanoma"
1991,"Male",5,139,"Melanoma"
1994,"Female",9,185,"Melanoma"
2005,"Female",3,282,"Melanoma"
2006,"Female",10,301,"Melanoma"
1994,"Female",10,176,"Melanoma"
1991,"Male",7,150,"Melanoma"
2009,"Male",6,317,"Melanoma"
2001,"Female",18,244,"Melanoma"
2005,"Female",7,290,"Melanoma"
2012,"Female",7,350,"Melanoma"
2005,"Female",8,282,"Melanoma"
2016,"Male",10,393,"Melanoma"
1991,"Male",9,143,"Melanoma"
2010,"Male",13,340,"Melanoma"
1995,"Female",18,178,"Melanoma"
2002,"Male",6,250,"Melanoma"
2019,"Female",10,428,"Melanoma"
1996,"Male",3,188,"Melanoma"
1996,"Male",4,190,"Melanoma"
1994,"Female",14,182,"Melanoma"
2009,"Male",10,330,"Melanoma"
1998,"Male",17,218,"Melanoma"
2012,"Female",11,354,"Melanoma"
2016,"Male",13,392,"Melanoma"
2009,"Male",11,315,"Melanoma"
2002,"Male",9,256,"Melanoma"
2012,"Female",12,355,"Melanoma"
2016,"Male",14,401,"Melanoma"
2019,"Female",13,432,"Melanoma"
2002,"Male",10,253,"Melanoma"
2012,"Female",13,348,"Melanoma"
2016,"Male",15,395,"Melanoma"
1996,"Male",9,201,"Melanoma"
2002,"Male",11,248,"Melanoma"
2012,"Female",14,350,"Melanoma"
2016,"Male",16,390,"Melanoma"
1991,"Male",15,148,"Melanoma"
2017,"Female",7,413,"Melanoma"
2003,"Male",17,270,"Melanoma"
2016,"Male",17,392,"Melanoma"
2009,"Male",15,317,"Melanoma"
2019,"Female",16,417,"Melanoma"
2012,"Female",16,356,"Melanoma"
2016,"Male",18,385,"Melanoma"
1996,"Male",12,189,"Melanoma"
1999,"Female",17,232,"Melanoma"
2012,"Female",17,362,"Melanoma"
2016,"Female",5,393,"Melanoma"
2019,"Female",18,421,"Melanoma"
1999,"Female",18,226,"Melanoma"
2012,"Female",18,363,"Melanoma"
2016,"Female",7,389,"Melanoma"
1991,"Female",4,146,"Melanoma"
2002,"Male",16,248,"Melanoma"
1998,"Female",13,209,"Melanoma"
1991,"Female",6,146,"Melanoma"
2013,"Male",5,369,"Melanoma"
1991,"Female",7,141,"Melanoma"
1998,"Female",14,222,"Melanoma"
2013,"Male",7,364,"Melanoma"
1992,"Female",14,162,"Melanoma"
2002,"Male",18,247,"Melanoma"
2002,"Female",16,249,"Melanoma"
2020,"Male",9,432,"Melanoma"
2016,"Female",11,388,"Melanoma"
2002,"Female",5,247,"Melanoma"
2014,"Male",13,372,"Melanoma"
2009,"Female",9,328,"Melanoma"
2016,"Female",12,400,"Melanoma"
1991,"Female",11,145,"Melanoma"
2014,"Male",14,373,"Melanoma"
2020,"Male",11,431,"Melanoma"
2002,"Female",8,259,"Melanoma"
1991,"Female",12,142,"Melanoma"
2014,"Male",15,383,"Melanoma"
1999,"Male",4,235,"Melanoma"
2016,"Female",14,389,"Melanoma"
1991,"Female",13,144,"Melanoma"
1993,"Male",4,163,"Melanoma"
2020,"Male",13,435,"Melanoma"
2016,"Female",15,386,"Melanoma"
1991,"Female",14,154,"Melanoma"
2009,"Female",13,325,"Melanoma"
2019,"Male",9,420,"Melanoma"
2016,"Female",16,404,"Melanoma"
1991,"Female",15,151,"Melanoma"
2007,"Female",3,312,"Melanoma"
1993,"Male",8,170,"Melanoma"
2006,"Male",14,288,"Melanoma"
1991,"Female",16,153,"Melanoma"
2002,"Female",13,255,"Melanoma"
2011,"Male",6,344,"Melanoma"
2006,"Male",15,290,"Melanoma"
1991,"Female",17,145,"Melanoma"
2002,"Female",14,259,"Melanoma"
1993,"Male",10,175,"Melanoma"
1995,"Female",7,193,"Melanoma"
1991,"Female",18,151,"Melanoma"
2007,"Female",8,300,"Melanoma"
2002,"Female",15,255,"Melanoma"
2006,"Male",17,294,"Melanoma"
1992,"Male",5,165,"Melanoma"
2003,"Male",13,273,"Melanoma"
1992,"Male",6,159,"Melanoma"
2006,"Male",18,305,"Melanoma"
1992,"Male",7,156,"Melanoma"
2002,"Female",17,247,"Melanoma"
2010,"Male",6,344,"Melanoma"
1992,"Male",8,151,"Melanoma"
2013,"Female",5,369,"Melanoma"
2002,"Female",18,254,"Melanoma"
2010,"Male",7,329,"Melanoma"
1992,"Male",9,156,"Melanoma"
2003,"Male",4,274,"Melanoma"
2003,"Male",5,272,"Melanoma"
2014,"Female",13,380,"Melanoma"
1992,"Male",10,154,"Melanoma"
2005,"Male",17,294,"Melanoma"
2007,"Female",13,308,"Melanoma"
1999,"Male",17,221,"Melanoma"
2008,"Female",18,323,"Melanoma"
2005,"Male",18,282,"Melanoma"
2003,"Male",8,274,"Melanoma"
2017,"Male",12,406,"Melanoma"
2009,"Male",4,333,"Melanoma"
2013,"Female",10,372,"Melanoma"
2003,"Male",9,265,"Melanoma"
2017,"Male",13,412,"Melanoma"
2021,"Female",17,449,"Melanoma"
2016,"Male",9,400,"Melanoma"
1999,"Female",7,223,"Melanoma"
1995,"Female",17,195,"Melanoma"
2017,"Male",14,397,"Melanoma"
2018,"Female",3,415,"Melanoma"
1997,"Male",9,204,"Melanoma"
2014,"Male",10,379,"Melanoma"
2017,"Male",15,400,"Melanoma"
1996,"Male",1,193,"Melanoma"
1997,"Male",10,198,"Melanoma"
2015,"Male",4,387,"Melanoma"
2017,"Male",16,401,"Melanoma"
2013,"Female",14,372,"Melanoma"
1996,"Male",16,187,"Melanoma"
2019,"Female",11,425,"Melanoma"
2004,"Female",3,284,"Melanoma"
2013,"Female",15,363,"Melanoma"
2003,"Male",14,273,"Melanoma"
2008,"Male",6,306,"Melanoma"
2018,"Female",8,415,"Melanoma"
2013,"Female",16,375,"Melanoma"
2010,"Male",17,330,"Melanoma"
2018,"Female",9,409,"Melanoma"
1992,"Female",3,157,"Melanoma"
2001,"Male",4,241,"Melanoma"
1992,"Female",5,147,"Melanoma"
2003,"Male",16,267,"Melanoma"
1992,"Female",6,153,"Melanoma"
2014,"Male",4,373,"Melanoma"
2011,"Female",10,340,"Melanoma"
2018,"Female",11,416,"Melanoma"
2021,"Male",7,441,"Melanoma"
1996,"Male",11,199,"Melanoma"
2003,"Male",18,264,"Melanoma"
2014,"Male",7,374,"Melanoma"
1992,"Female",9,154,"Melanoma"
2015,"Male",13,389,"Melanoma"
2011,"Female",12,338,"Melanoma"
2021,"Male",9,446,"Melanoma"
2014,"Male",8,385,"Melanoma"
2003,"Female",5,259,"Melanoma"
2011,"Female",13,339,"Melanoma"
2003,"Female",6,255,"Melanoma"
2000,"Male",4,243,"Melanoma"
1992,"Female",12,163,"Melanoma"
2000,"Male",6,239,"Melanoma"
2007,"Female",7,296,"Melanoma"
1997,"Female",6,211,"Melanoma"
1992,"Female",13,155,"Melanoma"
2016,"Female",9,399,"Melanoma"
2014,"Male",11,384,"Melanoma"
2002,"Male",17,255,"Melanoma"
2015,"Male",17,390,"Melanoma"
2000,"Female",2,240,"Melanoma"
2004,"Male",8,269,"Melanoma"
2021,"Male",13,447,"Melanoma"
1992,"Female",15,152,"Melanoma"
2007,"Male",13,311,"Melanoma"
2008,"Male",17,314,"Melanoma"
2019,"Male",4,429,"Melanoma"
1992,"Female",16,155,"Melanoma"
1996,"Female",2,189,"Melanoma"
2005,"Male",1,281,"Melanoma"
2017,"Female",16,397,"Melanoma"
1992,"Female",17,153,"Melanoma"
2007,"Male",15,307,"Melanoma"
2005,"Male",5,275,"Melanoma"
2017,"Female",17,400,"Melanoma"
1992,"Female",18,146,"Melanoma"
1993,"Male",3,163,"Melanoma"
2005,"Male",7,286,"Melanoma"
2014,"Male",16,365,"Melanoma"
2003,"Female",15,264,"Melanoma"
1993,"Male",6,164,"Melanoma"
2018,"Male",4,411,"Melanoma"
2021,"Male",18,435,"Melanoma"
1993,"Male",7,171,"Melanoma"
2007,"Male",18,297,"Melanoma"
2009,"Female",14,333,"Melanoma"
2021,"Female",5,441,"Melanoma"
2014,"Female",4,380,"Melanoma"
2007,"Female",5,303,"Melanoma"
2014,"Female",5,375,"Melanoma"
2018,"Male",7,419,"Melanoma"
2004,"Male",3,276,"Melanoma"
2014,"Female",6,374,"Melanoma"
2019,"Female",9,426,"Melanoma"
2022,"Female",13,463,"Melanoma"
2008,"Female",12,308,"Melanoma"
2011,"Male",8,349,"Melanoma"
2009,"Female",17,320,"Melanoma"
2000,"Male",18,233,"Melanoma"
2018,"Male",10,425,"Melanoma"
2015,"Male",6,392,"Melanoma"
1997,"Male",11,197,"Melanoma"
2018,"Male",11,424,"Melanoma"
2021,"Female",11,452,"Melanoma"
2011,"Male",10,338,"Melanoma"
2004,"Male",9,280,"Melanoma"
2006,"Female",5,299,"Melanoma"
2014,"Female",11,383,"Melanoma"
2005,"Male",15,288,"Melanoma"
1996,"Female",17,194,"Melanoma"
2018,"Male",13,413,"Melanoma"
2000,"Female",9,229,"Melanoma"
2021,"Female",13,443,"Melanoma"
2018,"Male",14,411,"Melanoma"
2016,"Male",4,387,"Melanoma"
2022,"Female",18,446,"Melanoma"
2015,"Male",11,390,"Melanoma"
2012,"Male",17,345,"Melanoma"
2014,"Female",14,382,"Melanoma"
1995,"Male",4,191,"Melanoma"
2015,"Male",12,392,"Melanoma"
2016,"Male",7,390,"Melanoma"
2014,"Female",15,365,"Melanoma"
1999,"Male",18,217,"Melanoma"
2020,"Female",11,441,"Melanoma"
2018,"Male",17,419,"Melanoma"
2009,"Male",5,317,"Melanoma"
2019,"Female",7,433,"Melanoma"
2016,"Male",8,385,"Melanoma"
2012,"Female",6,356,"Melanoma"
2018,"Male",18,411,"Melanoma"
2021,"Female",18,446,"Melanoma"
2020,"Female",13,436,"Melanoma"
2011,"Female",14,343,"Melanoma"
2008,"Male",14,310,"Melanoma"
2020,"Female",14,435,"Melanoma"
2018,"Female",5,411,"Melanoma"
2012,"Female",9,355,"Melanoma"
2010,"Male",14,339,"Melanoma"
2000,"Female",16,228,"Melanoma"
2020,"Male",8,444,"Melanoma"
2008,"Female",13,325,"Melanoma"
1996,"Male",6,200,"Melanoma"
2010,"Male",15,336,"Melanoma"
2022,"Male",8,449,"Melanoma"
2015,"Male",8,376,"Melanoma"
2019,"Female",12,419,"Melanoma"
2021,"Male",14,444,"Melanoma"
2004,"Female",7,270,"Melanoma"
2001,"Male",3,242,"Melanoma"
1998,"Female",4,205,"Melanoma"
2011,"Female",8,348,"Melanoma"
1998,"Female",6,212,"Melanoma"
1993,"Female",13,157,"Melanoma"
2004,"Female",9,277,"Melanoma"
2021,"Male",5,437,"Melanoma"
1994,"Male",10,173,"Melanoma"
2019,"Female",15,415,"Melanoma"
2010,"Female",4,327,"Melanoma"
2015,"Female",9,389,"Melanoma"
2007,"Male",3,298,"Melanoma"
2011,"Female",11,336,"Melanoma"
2010,"Female",6,335,"Melanoma"
2021,"Male",8,452,"Melanoma"
1998,"Female",10,223,"Melanoma"
2003,"Female",2,262,"Melanoma"
2016,"Female",3,403,"Melanoma"
1995,"Male",8,191,"Melanoma"
2015,"Male",14,375,"Melanoma"
1996,"Male",13,196,"Melanoma"
2016,"Female",6,394,"Melanoma"
1995,"Male",9,186,"Melanoma"
2020,"Male",4,438,"Melanoma"
2008,"Female",11,307,"Melanoma"
1995,"Female",6,187,"Melanoma"
2010,"Female",10,339,"Melanoma"
2013,"Male",4,361,"Melanoma"
1996,"Male",15,198,"Melanoma"
2008,"Male",15,313,"Melanoma"
2017,"Male",5,396,"Melanoma"
2017,"Male",4,413,"Melanoma"
2006,"Male",16,301,"Melanoma"
2012,"Male",13,351,"Melanoma"
2007,"Female",9,299,"Melanoma"
2015,"Male",18,376,"Melanoma"
2002,"Female",3,247,"Melanoma"
2013,"Male",8,367,"Melanoma"
2018,"Male",12,418,"Melanoma"
2019,"Male",3,418,"Melanoma"
2015,"Female",5,385,"Melanoma"
2009,"Female",10,324,"Melanoma"
2015,"Female",6,379,"Melanoma"
2005,"Male",4,290,"Melanoma"
2022,"Female",7,451,"Melanoma"
2009,"Female",11,321,"Melanoma"
2019,"Male",7,416,"Melanoma"
2017,"Female",5,410,"Melanoma"
2005,"Male",6,291,"Melanoma"
2009,"Female",12,329,"Melanoma"
2020,"Female",10,444,"Melanoma"
2021,"Male",17,439,"Melanoma"
2014,"Male",5,371,"Melanoma"
2012,"Male",8,359,"Melanoma"
2009,"Male",3,325,"Melanoma"
2022,"Female",10,454,"Melanoma"
2001,"Female",4,238,"Melanoma"
2021,"Female",4,450,"Melanoma"
2010,"Male",11,343,"Melanoma"
1994,"Male",13,168,"Melanoma"
2001,"Female",6,241,"Melanoma"
1995,"Female",2,181,"Melanoma"
2009,"Female",15,322,"Melanoma"
1997,"Female",17,206,"Melanoma"
2014,"Male",9,384,"Melanoma"
1996,"Male",14,200,"Melanoma"
2011,"Male",7,336,"Melanoma"
2000,"Male",17,232,"Melanoma"
2014,"Female",7,380,"Melanoma"
2018,"Male",9,408,"Melanoma"
2016,"Male",11,389,"Melanoma"
2020,"Female",15,437,"Melanoma"
2015,"Female",18,381,"Melanoma"
2016,"Male",12,392,"Melanoma"
2022,"Male",7,452,"Melanoma"
2010,"Male",3,336,"Melanoma"
2008,"Female",14,307,"Melanoma"
2006,"Female",4,302,"Melanoma"
2010,"Male",16,338,"Melanoma"
2008,"Female",15,315,"Melanoma"
2013,"Female",3,363,"Melanoma"
2022,"Male",9,456,"Melanoma"
2017,"Female",3,413,"Melanoma"
2013,"Female",6,362,"Melanoma"
2005,"Male",16,288,"Melanoma"
2014,"Female",8,368,"Melanoma"
2020,"Female",9,440,"Melanoma"
2021,"Male",16,442,"Melanoma"
2012,"Male",5,349,"Melanoma"
1996,"Male",10,197,"Melanoma"
2013,"Female",18,362,"Melanoma"
2016,"Female",17,402,"Melanoma"
2019,"Male",8,418,"Melanoma"
2012,"Male",6,362,"Melanoma"
1999,"Male",7,224,"Melanoma"
2012,"Male",18,345,"Melanoma"
2017,"Female",8,411,"Melanoma"
2001,"Female",17,241,"Melanoma"
2017,"Female",4,412,"Melanoma"
1999,"Female",5,226,"Melanoma"
2020,"Female",12,429,"Melanoma"
2021,"Female",6,435,"Melanoma"
2019,"Female",8,415,"Melanoma"
2010,"Male",12,335,"Melanoma"
1996,"Male",17,186,"Melanoma"
2003,"Female",18,263,"Melanoma"
2016,"Female",8,397,"Melanoma"
2015,"Male",15,378,"Melanoma"
1994,"Female",13,170,"Melanoma"
2013,"Female",13,361,"Melanoma"
2020,"Male",7,427,"Melanoma"
2022,"Male",6,447,"Melanoma"
2013,"Female",17,373,"Melanoma"
2013,"Male",17,374,"Melanoma"
2009,"Female",18,327,"Melanoma"
2014,"Female",9,368,"Melanoma"
2011,"Female",6,352,"Melanoma"
2008,"Female",6,324,"Melanoma"
2003,"Female",11,263,"Melanoma"
2022,"Female",4,461,"Melanoma"
2021,"Female",7,440,"Melanoma"
2013,"Male",9,364,"Melanoma"
2003,"Female",12,274,"Melanoma"
1996,"Female",3,191,"Melanoma"
2020,"Male",10,428,"Melanoma"
2021,"Male",15,451,"Melanoma"
2010,"Male",18,334,"Melanoma"
2018,"Female",10,423,"Melanoma"
2011,"Female",9,335,"Melanoma"
2013,"Male",11,358,"Melanoma"
2021,"Male",10,435,"Melanoma"
2002,"Male",3,246,"Melanoma"
1998,"Female",12,210,"Melanoma"
2010,"Male",5,343,"Melanoma"
2009,"Female",16,316,"Melanoma"
2007,"Male",6,307,"Melanoma"
2018,"Male",3,418,"Melanoma"
2001,"Female",16,254,"Melanoma"
2019,"Female",5,418,"Melanoma"
2010,"Female",8,331,"Melanoma"
2016,"Female",4,391,"Melanoma"
2012,"Female",4,352,"Melanoma"
2008,"Female",10,320,"Melanoma"
2011,"Male",9,353,"Melanoma"
2013,"Male",18,375,"Melanoma"
2020,"Female",5,431,"Melanoma"
2014,"Female",10,384,"Melanoma"
2010,"Female",9,341,"Melanoma"
2013,"Male",1,361,"Melanoma"
2009,"Female",4,316,"Melanoma"
2007,"Male",17,307,"Melanoma"
2004,"Female",14,285,"Melanoma"
2016,"Female",13,395,"Melanoma"
2021,"Female",8,445,"Melanoma"
2006,"Female",14,291,"Melanoma"
2011,"Female",4,340,"Melanoma"
2012,"Male",4,353,"Melanoma"
2022,"Female",8,458,"Melanoma"
2018,"Male",6,419,"Melanoma"
2020,"Male",6,432,"Melanoma"
2008,"Female",4,318,"Melanoma"
2013,"Female",1,360,"Melanoma"
1996,"Male",18,193,"Melanoma"
2020,"Female",8,442,"Melanoma"
2011,"Male",3,340,"Melanoma"
2022,"Female",6,453,"Melanoma"
2008,"Female",16,308,"Melanoma"
2010,"Male",10,330,"Melanoma"
2016,"Female",18,398,"Melanoma"
1997,"Female",16,211,"Melanoma"
2003,"Female",17,269,"Melanoma"
